resultId;number;grid;position;positionText;positionOrder;points;laps;fastestLap;rank;fastestLapTime;fastestLapSpeed;raceId;driverId;constructorId;statusId
5800;14;15;10;10;10;0.0;58;\N;\N;\N;\N;281;22;17;11
5801;19;24;11;11;11;0.0;57;\N;\N;\N;\N;281;112;33;12
5802;23;19;12;12;12;0.0;56;\N;\N;\N;\N;281;104;18;6
5803;3;22;13;13;13;0.0;55;\N;\N;\N;\N;281;79;25;14
5804;25;6;14;14;14;0.0;53;\N;\N;\N;\N;281;84;27;6
5805;4;21;0;N;15;0.0;43;\N;\N;\N;\N;281;110;25;62
5806;0;2;0;R;16;0.0;41;\N;\N;\N;\N;281;71;3;5
5807;11;14;0;R;17;0.0;41;\N;\N;\N;\N;281;70;32;22
5808;15;23;0;R;18;0.0;41;\N;\N;\N;\N;281;123;17;67
5809;22;25;0;R;19;0.0;32;\N;\N;\N;\N;281;69;26;10
5810;24;20;0;R;20;0.0;31;\N;\N;\N;\N;281;94;18;68
5811;29;18;0;R;21;0.0;24;\N;\N;\N;\N;281;91;15;20
5812;28;13;0;R;22;0.0;10;\N;\N;\N;\N;281;77;6;22
5813;10;10;0;R;23;0.0;8;\N;\N;\N;\N;281;88;29;20
5814;7;11;0;R;24;0.0;0;\N;\N;\N;\N;281;121;1;20
5815;20;17;0;R;25;0.0;0;\N;\N;\N;\N;281;100;33;86
5816;21;0;0;F;26;0.0;0;\N;\N;\N;\N;281;105;26;81
5817;2;1;1;1;1;10.0;45;\N;\N;\N;\N;282;117;3;1
5818;5;3;2;2;2;6.0;45;\N;\N;\N;\N;282;30;22;1
5819;26;5;3;3;3;4.0;45;\N;\N;\N;\N;282;87;27;1
5820;8;4;4;4;4;3.0;45;\N;\N;\N;\N;282;102;1;1
5821;6;7;5;5;5;2.0;45;\N;\N;\N;\N;282;119;22;1
5822;28;9;6;6;6;1.0;45;\N;\N;\N;\N;282;77;6;1
5823;27;10;7;7;7;0.0;45;\N;\N;\N;\N;282;55;6;1
5824;25;6;8;8;8;0.0;44;\N;\N;\N;\N;282;84;27;11
5825;29;14;9;9;9;0.0;44;\N;\N;\N;\N;282;91;15;11
5826;12;13;10;10;10;0.0;44;\N;\N;\N;\N;282;65;32;11
5827;23;20;11;11;11;0.0;44;\N;\N;\N;\N;282;104;18;11
5828;19;23;12;12;12;0.0;44;\N;\N;\N;\N;282;112;33;11
5829;15;24;13;13;13;0.0;44;\N;\N;\N;\N;282;123;17;11
5830;24;22;14;14;14;0.0;44;\N;\N;\N;\N;282;94;18;11
5831;0;2;15;15;15;0.0;43;\N;\N;\N;\N;282;71;3;27
5832;21;26;16;16;16;0.0;43;\N;\N;\N;\N;282;105;26;12
5833;9;11;17;17;17;0.0;42;\N;\N;\N;\N;282;118;29;13
5834;14;17;0;R;18;0.0;34;\N;\N;\N;\N;282;22;17;67
5835;3;21;0;R;19;0.0;28;\N;\N;\N;\N;282;79;25;86
5836;30;18;0;R;20;0.0;22;\N;\N;\N;\N;282;109;15;20
5837;11;15;0;R;21;0.0;19;\N;\N;\N;\N;282;70;32;20
5838;10;8;0;R;22;0.0;9;\N;\N;\N;\N;282;88;29;4
5839;7;12;0;R;23;0.0;4;\N;\N;\N;\N;282;121;1;4
5840;22;25;0;R;24;0.0;4;\N;\N;\N;\N;282;69;26;22
5841;4;19;0;R;25;0.0;1;\N;\N;\N;\N;282;110;25;6
5842;20;16;0;R;26;0.0;0;\N;\N;\N;\N;282;100;33;6
5843;0;2;1;1;1;10.0;77;\N;\N;\N;\N;283;71;3;1
5844;6;5;2;2;2;6.0;77;\N;\N;\N;\N;283;119;22;1
5845;28;6;3;3;3;4.0;77;\N;\N;\N;\N;283;77;6;1
5846;9;9;4;4;4;3.0;76;\N;\N;\N;\N;283;118;29;11
5847;25;13;5;5;5;2.0;76;\N;\N;\N;\N;283;84;27;11
5848;29;17;6;6;6;1.0;76;\N;\N;\N;\N;283;91;15;11
5849;26;12;7;7;7;0.0;76;\N;\N;\N;\N;283;87;27;11
5850;19;19;8;8;8;0.0;75;\N;\N;\N;\N;283;112;33;12
5851;15;24;9;9;9;0.0;75;\N;\N;\N;\N;283;123;17;12
5852;3;23;10;10;10;0.0;73;\N;\N;\N;\N;283;79;25;14
5853;4;22;11;11;11;0.0;72;\N;\N;\N;\N;283;110;25;15
5854;2;1;12;12;12;0.0;70;\N;\N;\N;\N;283;117;3;17
5855;24;7;0;R;13;0.0;59;\N;\N;\N;\N;283;94;18;3
5856;20;18;0;R;14;0.0;54;\N;\N;\N;\N;283;100;33;5
5857;11;21;0;R;15;0.0;45;\N;\N;\N;\N;283;70;32;6
5858;10;10;0;R;16;0.0;41;\N;\N;\N;\N;283;88;29;20
5859;21;25;0;R;17;0.0;39;\N;\N;\N;\N;283;105;26;25
5860;12;20;0;R;18;0.0;38;\N;\N;\N;\N;283;65;32;20
5861;22;26;0;R;19;0.0;37;\N;\N;\N;\N;283;69;26;20
5862;5;3;0;R;20;0.0;26;\N;\N;\N;\N;283;30;22;48
5863;23;14;0;R;21;0.0;22;\N;\N;\N;\N;283;104;18;22
5864;27;8;0;R;22;0.0;22;\N;\N;\N;\N;283;55;6;20
5865;30;15;0;R;23;0.0;18;\N;\N;\N;\N;283;109;15;5
5866;8;4;0;R;24;0.0;17;\N;\N;\N;\N;283;102;1;37
5867;7;11;0;R;25;0.0;15;\N;\N;\N;\N;283;121;1;37
5868;14;16;0;R;26;0.0;0;\N;\N;\N;\N;283;22;17;3
5869;0;2;1;1;1;10.0;44;\N;\N;\N;\N;284;71;3;1
5870;5;3;2;2;2;6.0;44;\N;\N;\N;\N;284;30;22;1
5871;2;1;3;3;3;4.0;44;\N;\N;\N;\N;284;117;3;1
5872;8;5;4;4;4;3.0;44;\N;\N;\N;\N;284;102;1;1
5873;12;10;5;5;5;2.0;43;\N;\N;\N;\N;284;65;32;11
5874;6;8;6;6;6;1.0;43;\N;\N;\N;\N;284;119;22;11
5875;25;11;7;7;7;0.0;43;\N;\N;\N;\N;284;84;27;11
5876;7;14;8;8;8;0.0;43;\N;\N;\N;\N;284;121;1;11
5877;30;9;9;9;9;0.0;43;\N;\N;\N;\N;284;109;15;11
5878;28;16;10;10;10;0.0;42;\N;\N;\N;\N;284;77;6;4
5879;26;15;11;11;11;0.0;42;\N;\N;\N;\N;284;87;27;4
5880;19;18;12;12;12;0.0;42;\N;\N;\N;\N;284;112;33;12
5881;22;24;13;13;13;0.0;42;\N;\N;\N;\N;284;69;26;12
5882;21;25;14;14;14;0.0;41;\N;\N;\N;\N;284;105;26;13
5883;3;23;15;15;15;0.0;40;\N;\N;\N;\N;284;79;25;14
5884;20;19;0;R;16;0.0;37;\N;\N;\N;\N;284;100;33;48
5885;9;7;0;R;17;0.0;28;\N;\N;\N;\N;284;118;29;5
5886;29;12;0;R;18;0.0;27;\N;\N;\N;\N;284;91;15;5
5887;4;17;0;R;19;0.0;24;\N;\N;\N;\N;284;110;25;5
5888;23;22;0;R;20;0.0;15;\N;\N;\N;\N;284;104;18;20
5889;24;21;0;R;21;0.0;15;\N;\N;\N;\N;284;94;18;20
5890;10;6;0;R;22;0.0;14;\N;\N;\N;\N;284;88;29;6
5891;14;12;0;R;23;0.0;11;\N;\N;\N;\N;284;22;17;67
5892;27;4;0;R;24;0.0;4;\N;\N;\N;\N;284;55;6;22
5893;15;20;0;R;25;0.0;0;\N;\N;\N;\N;284;123;17;6
5894;11;26;0;W;26;0.0;0;\N;\N;\N;\N;284;70;32;82
5895;0;2;1;1;1;10.0;53;\N;\N;\N;\N;285;71;3;1
5896;27;3;2;2;2;6.0;53;\N;\N;\N;\N;285;55;6;1
5897;7;9;3;3;3;4.0;52;\N;\N;\N;\N;285;121;1;11
5898;29;15;4;4;4;3.0;52;\N;\N;\N;\N;285;91;15;11
5899;6;10;5;5;5;2.0;52;\N;\N;\N;\N;285;119;22;11
5900;20;20;6;6;6;1.0;52;\N;\N;\N;\N;285;100;33;11
5901;24;22;7;7;7;0.0;51;\N;\N;\N;\N;285;94;18;12
5902;23;24;8;8;8;0.0;51;\N;\N;\N;\N;285;104;18;12
5903;19;16;9;9;9;0.0;51;\N;\N;\N;\N;285;112;33;12
5904;22;25;10;10;10;0.0;51;\N;\N;\N;\N;285;69;26;12
5905;11;26;11;11;11;0.0;49;\N;\N;\N;\N;285;83;32;10
5906;2;1;12;12;12;0.0;48;\N;\N;\N;\N;285;117;3;5
5907;4;18;13;13;13;0.0;47;\N;\N;\N;\N;285;110;25;51
5908;3;17;14;14;14;0.0;47;\N;\N;\N;\N;285;79;25;16
5909;21;21;0;R;15;0.0;23;\N;\N;\N;\N;285;105;26;22
5910;5;5;0;R;16;0.0;21;\N;\N;\N;\N;285;30;22;5
5911;26;14;0;R;17;0.0;20;\N;\N;\N;\N;285;87;27;20
5912;28;6;0;R;18;0.0;15;\N;\N;\N;\N;285;77;6;22
5913;12;7;0;R;19;0.0;14;\N;\N;\N;\N;285;65;32;20
5914;25;12;0;R;20;0.0;8;\N;\N;\N;\N;285;84;27;4
5915;8;4;0;R;21;0.0;8;\N;\N;\N;\N;285;102;1;4
5916;10;8;0;R;22;0.0;0;\N;\N;\N;\N;285;88;29;4
5917;9;11;0;R;23;0.0;0;\N;\N;\N;\N;285;118;29;4
5918;30;13;0;R;24;0.0;0;\N;\N;\N;\N;285;109;15;4
5919;14;19;0;R;25;0.0;0;\N;\N;\N;\N;285;22;17;4
5920;15;23;0;R;26;0.0;0;\N;\N;\N;\N;285;124;17;4
5921;5;6;1;1;1;10.0;71;\N;\N;\N;\N;286;30;22;1
5922;2;2;2;2;2;6.0;71;\N;\N;\N;\N;286;117;3;1
5923;0;1;3;3;3;4.0;71;\N;\N;\N;\N;286;71;3;1
5924;27;5;4;4;4;3.0;71;\N;\N;\N;\N;286;55;6;1
5925;29;13;5;5;5;2.0;70;\N;\N;\N;\N;286;91;15;11
5926;25;11;6;6;6;1.0;70;\N;\N;\N;\N;286;84;27;11
5927;30;12;7;7;7;0.0;69;\N;\N;\N;\N;286;109;15;12
5928;24;19;8;8;8;0.0;69;\N;\N;\N;\N;286;94;18;12
5929;23;24;9;9;9;0.0;69;\N;\N;\N;\N;286;104;18;12
5930;19;20;10;10;10;0.0;69;\N;\N;\N;\N;286;112;33;12
5931;20;22;11;11;11;0.0;68;\N;\N;\N;\N;286;100;33;13
5932;4;17;12;12;12;0.0;68;\N;\N;\N;\N;286;110;25;13
5933;14;15;13;13;13;0.0;68;\N;\N;\N;\N;286;22;17;13
5934;22;26;14;14;14;0.0;68;\N;\N;\N;\N;286;69;26;13
5935;9;9;15;15;15;0.0;63;\N;\N;\N;\N;286;118;29;3
5936;6;7;16;16;16;0.0;63;\N;\N;\N;\N;286;119;22;3
5937;11;18;0;R;17;0.0;61;\N;\N;\N;\N;286;83;32;20
5938;12;14;0;R;18;0.0;60;\N;\N;\N;\N;286;65;32;20
5939;26;10;0;R;19;0.0;51;\N;\N;\N;\N;286;87;27;3
5940;21;25;0;R;20;0.0;38;\N;\N;\N;\N;286;105;26;6
5941;28;8;0;R;21;0.0;35;\N;\N;\N;\N;286;77;6;3
5942;7;3;0;R;22;0.0;32;\N;\N;\N;\N;286;57;1;20
5943;10;16;0;R;23;0.0;27;\N;\N;\N;\N;286;88;29;6
5944;8;4;0;R;24;0.0;19;\N;\N;\N;\N;286;102;1;5
5945;3;21;0;R;25;0.0;12;\N;\N;\N;\N;286;79;25;20
5946;15;23;0;R;26;0.0;8;\N;\N;\N;\N;286;125;17;5
5947;8;2;1;1;1;10.0;53;\N;\N;\N;\N;287;102;1;1
5948;2;1;2;2;2;6.0;53;\N;\N;\N;\N;287;117;3;1
5949;7;3;3;3;3;4.0;53;\N;\N;\N;\N;287;57;1;1
5950;0;6;4;4;4;3.0;53;\N;\N;\N;\N;287;71;3;1
5951;14;12;5;5;5;2.0;53;\N;\N;\N;\N;287;22;17;1
5952;15;8;6;6;6;1.0;53;\N;\N;\N;\N;287;56;17;1
5953;26;17;7;7;7;0.0;52;\N;\N;\N;\N;287;87;27;11
5954;30;11;8;8;8;0.0;52;\N;\N;\N;\N;287;109;15;11
5955;25;15;9;9;9;0.0;51;\N;\N;\N;\N;287;84;27;4
5956;24;22;10;10;10;0.0;51;\N;\N;\N;\N;287;94;18;12
5957;12;19;11;11;11;0.0;51;\N;\N;\N;\N;287;65;32;12
5958;19;23;12;12;12;0.0;51;\N;\N;\N;\N;287;126;33;12
5959;11;20;13;13;13;0.0;49;\N;\N;\N;\N;287;83;32;20
5960;9;7;14;14;14;0.0;48;\N;\N;\N;\N;287;118;29;4
5961;6;10;0;R;15;0.0;45;\N;\N;\N;\N;287;119;22;20
5962;28;5;0;R;16;0.0;40;\N;\N;\N;\N;287;77;6;5
5963;10;9;0;R;17;0.0;28;\N;\N;\N;\N;287;88;29;20
5964;23;13;0;R;18;0.0;26;\N;\N;\N;\N;287;111;18;54
5965;3;24;0;R;19;0.0;26;\N;\N;\N;\N;287;79;25;5
5966;29;16;0;R;20;0.0;25;\N;\N;\N;\N;287;91;15;5
5967;20;21;0;R;21;0.0;17;\N;\N;\N;\N;287;100;33;5
5968;5;4;0;R;22;0.0;10;\N;\N;\N;\N;287;30;22;4
5969;27;14;0;R;23;0.0;7;\N;\N;\N;\N;287;55;6;5
5970;4;18;0;R;24;0.0;0;\N;\N;\N;\N;287;110;25;4
5971;8;1;1;1;1;10.0;79;\N;\N;\N;\N;288;102;1;1
5972;2;2;2;2;2;6.0;79;\N;\N;\N;\N;288;117;3;1
5973;0;3;3;3;3;4.0;79;\N;\N;\N;\N;288;71;3;1
5974;27;7;4;4;4;3.0;78;\N;\N;\N;\N;288;55;6;11
5975;28;6;5;5;5;2.0;78;\N;\N;\N;\N;288;77;6;11
5976;25;8;6;6;6;1.0;78;\N;\N;\N;\N;288;84;27;11
5977;10;10;7;7;7;0.0;78;\N;\N;\N;\N;288;88;29;11
5978;6;9;8;8;8;0.0;77;\N;\N;\N;\N;288;119;22;69
5979;26;14;9;9;9;0.0;77;\N;\N;\N;\N;288;87;27;12
5980;9;17;10;10;10;0.0;77;\N;\N;\N;\N;288;118;29;12
5981;14;13;11;11;11;0.0;76;\N;\N;\N;\N;288;22;17;13
5982;20;21;12;12;12;0.0;76;\N;\N;\N;\N;288;100;33;13
5983;4;15;13;13;13;0.0;75;\N;\N;\N;\N;288;110;25;14
5984;19;24;14;14;14;0.0;74;\N;\N;\N;\N;288;126;33;15
5985;29;11;15;15;15;0.0;73;\N;\N;\N;\N;288;91;15;23
5986;30;12;0;R;16;0.0;56;\N;\N;\N;\N;288;109;15;3
5987;23;22;0;R;17;0.0;34;\N;\N;\N;\N;288;111;18;20
5988;7;5;0;R;18;0.0;28;\N;\N;\N;\N;288;57;1;23
5989;5;4;0;R;19;0.0;19;\N;\N;\N;\N;288;30;22;5
5990;3;18;0;R;20;0.0;11;\N;\N;\N;\N;288;79;25;20
5991;15;19;0;R;21;0.0;10;\N;\N;\N;\N;288;56;17;3
5992;12;20;0;R;22;0.0;9;\N;\N;\N;\N;288;65;32;22
5993;24;16;0;R;23;0.0;5;\N;\N;\N;\N;288;94;18;6
5994;11;23;0;R;24;0.0;0;\N;\N;\N;\N;288;83;32;3
5995;5;1;1;1;1;10.0;72;\N;\N;\N;\N;289;95;3;1
5996;6;4;2;2;2;6.0;72;\N;\N;\N;\N;289;119;3;1
5997;1;2;3;3;3;4.0;72;\N;\N;\N;\N;289;102;1;1
5998;19;6;4;4;4;3.0;72;\N;\N;\N;\N;289;30;22;1
5999;2;3;5;5;5;2.0;72;\N;\N;\N;\N;289;77;1;1
6000;12;11;6;6;6;1.0;71;\N;\N;\N;\N;289;65;32;11
6001;26;13;7;7;7;0.0;71;\N;\N;\N;\N;289;100;27;11
6002;10;16;8;8;8;0.0;70;\N;\N;\N;\N;289;88;29;12
6003;11;21;9;9;9;0.0;70;\N;\N;\N;\N;289;57;32;12
6004;9;17;10;10;10;0.0;70;\N;\N;\N;\N;289;105;29;12
6005;33;23;11;11;11;0.0;70;\N;\N;\N;\N;289;127;17;12
6006;30;18;12;12;12;0.0;68;\N;\N;\N;\N;289;79;33;14
6007;7;26;13;13;13;0.0;68;\N;\N;\N;\N;289;128;34;14
6008;3;12;0;R;14;0.0;62;\N;\N;\N;\N;289;129;25;5
6009;25;14;0;R;15;0.0;60;\N;\N;\N;\N;289;123;27;69
6010;22;25;0;R;16;0.0;56;\N;\N;\N;\N;289;94;35;8
6011;24;19;0;R;17;0.0;55;\N;\N;\N;\N;289;81;18;5
6012;21;24;0;R;18;0.0;44;\N;\N;\N;\N;289;109;35;6
6013;23;20;0;R;19;0.0;43;\N;\N;\N;\N;289;104;18;91
6014;4;10;0;R;20;0.0;41;\N;\N;\N;\N;289;110;25;5
6015;27;5;0;R;21;0.0;40;\N;\N;\N;\N;289;55;6;5
6016;28;9;0;R;22;0.0;28;\N;\N;\N;\N;289;122;6;5
6017;15;15;0;R;23;0.0;23;\N;\N;\N;\N;289;99;36;5
6018;16;7;0;R;24;0.0;13;\N;\N;\N;\N;289;91;37;25
6019;29;22;0;R;25;0.0;8;\N;\N;\N;\N;289;92;33;38
6020;20;8;0;R;26;0.0;1;\N;\N;\N;\N;289;84;22;8
6021;17;0;0;F;27;0.0;0;\N;\N;\N;\N;289;108;37;81
6022;14;0;0;F;28;0.0;0;\N;\N;\N;\N;289;130;36;81
6023;32;0;0;F;29;0.0;0;\N;\N;\N;\N;289;131;17;81
6024;8;0;0;F;30;0.0;0;\N;\N;\N;\N;289;132;34;81
6025;5;1;1;1;1;10.0;69;\N;\N;\N;\N;290;95;3;1
6026;6;2;2;2;2;6.0;69;\N;\N;\N;\N;290;119;3;1
6027;19;3;3;3;3;4.0;69;\N;\N;\N;\N;290;30;22;1
6028;2;5;4;4;4;3.0;69;\N;\N;\N;\N;290;77;1;1
6029;4;11;5;5;5;2.0;68;\N;\N;\N;\N;290;110;25;11
6030;11;18;6;6;6;1.0;68;\N;\N;\N;\N;290;57;32;11
6031;12;12;7;7;7;0.0;68;\N;\N;\N;\N;290;65;32;11
6032;21;7;8;8;8;0.0;68;\N;\N;\N;\N;290;109;35;11
6033;26;26;9;9;9;0.0;67;\N;\N;\N;\N;290;100;27;12
6034;25;22;10;10;10;0.0;67;\N;\N;\N;\N;290;123;27;12
6035;29;13;11;11;11;0.0;66;\N;\N;\N;\N;290;92;33;13
6036;30;24;12;12;12;0.0;66;\N;\N;\N;\N;290;79;33;13
6037;9;25;13;13;13;0.0;65;\N;\N;\N;\N;290;105;29;14
6038;20;4;0;R;14;0.0;47;\N;\N;\N;\N;290;84;22;5
6039;15;14;0;R;15;0.0;45;\N;\N;\N;\N;290;99;36;8
6040;14;23;0;R;16;0.0;37;\N;\N;\N;\N;290;130;36;20
6041;22;9;0;R;17;0.0;36;\N;\N;\N;\N;290;94;35;64
6042;27;10;0;R;18;0.0;31;\N;\N;\N;\N;290;55;6;5
6043;24;21;0;R;19;0.0;29;\N;\N;\N;\N;290;81;18;20
6044;32;15;0;R;20;0.0;17;\N;\N;\N;\N;290;131;17;6
6045;3;16;0;R;21;0.0;12;\N;\N;\N;\N;290;129;25;5
6046;1;6;0;R;22;0.0;11;\N;\N;\N;\N;290;102;1;7
6047;23;17;0;R;23;0.0;2;\N;\N;\N;\N;290;104;18;20
6048;33;8;0;R;24;0.0;0;\N;\N;\N;\N;290;127;17;5
6049;16;19;0;R;25;0.0;0;\N;\N;\N;\N;290;91;37;4
6050;28;20;0;R;26;0.0;0;\N;\N;\N;\N;290;122;6;4
6051;10;0;0;F;27;0.0;0;\N;\N;\N;\N;290;88;29;81
6052;17;0;0;F;28;0.0;0;\N;\N;\N;\N;290;108;37;81
6053;7;0;0;F;29;0.0;0;\N;\N;\N;\N;290;128;34;81
6054;8;0;0;F;30;0.0;0;\N;\N;\N;\N;290;132;34;81
6055;5;1;1;1;1;10.0;71;\N;\N;\N;\N;291;95;3;1
6056;6;2;2;2;2;6.0;71;\N;\N;\N;\N;291;119;3;1
6057;19;5;3;3;3;4.0;70;\N;\N;\N;\N;291;30;22;11
6058;27;6;4;4;4;3.0;70;\N;\N;\N;\N;291;55;6;11
6059;28;11;5;5;5;2.0;70;\N;\N;\N;\N;291;122;6;11
6060;9;14;6;6;6;1.0;70;\N;\N;\N;\N;291;105;29;11
6061;24;23;7;7;7;0.0;69;\N;\N;\N;\N;291;81;18;12
6062;21;16;8;8;8;0.0;69;\N;\N;\N;\N;291;109;35;12
6063;30;25;9;9;9;0.0;68;\N;\N;\N;\N;291;79;33;13
6064;11;24;10;10;10;0.0;67;\N;\N;\N;\N;291;57;32;14
6065;15;19;0;R;11;0.0;62;\N;\N;\N;\N;291;99;36;5
6066;16;9;0;R;12;0.0;55;\N;\N;\N;\N;291;91;37;8
6067;23;20;0;R;13;0.0;54;\N;\N;\N;\N;291;104;18;6
6068;3;17;0;R;14;0.0;52;\N;\N;\N;\N;291;129;25;5
6069;26;15;0;R;15;0.0;42;\N;\N;\N;\N;291;100;27;6
6070;12;26;0;R;16;0.0;36;\N;\N;\N;\N;291;65;32;20
6071;25;10;0;R;17;0.0;36;\N;\N;\N;\N;291;123;27;4
6072;33;21;0;R;18;0.0;36;\N;\N;\N;\N;291;127;17;6
6073;20;7;0;R;19;0.0;30;\N;\N;\N;\N;291;84;22;4
6074;22;8;0;R;20;0.0;24;\N;\N;\N;\N;291;94;35;8
6075;29;18;0;R;21;0.0;23;\N;\N;\N;\N;291;92;33;22
6076;4;13;0;R;22;0.0;21;\N;\N;\N;\N;291;110;25;5
6077;1;3;0;R;23;0.0;17;\N;\N;\N;\N;291;102;1;5
6078;2;4;0;R;24;0.0;4;\N;\N;\N;\N;291;77;1;10
6079;10;22;0;R;25;0.0;2;\N;\N;\N;\N;291;88;29;5
6080;32;12;0;R;26;0.0;1;\N;\N;\N;\N;291;131;17;6
6081;14;0;0;F;27;0.0;0;\N;\N;\N;\N;291;130;36;81
6082;17;0;0;F;28;0.0;0;\N;\N;\N;\N;291;108;37;81
6083;7;0;0;F;29;0.0;0;\N;\N;\N;\N;291;128;34;81
6084;8;0;0;F;30;0.0;0;\N;\N;\N;\N;291;132;34;81
6085;5;1;1;1;1;10.0;65;\N;\N;\N;\N;292;95;3;1
6086;19;2;2;2;2;6.0;65;\N;\N;\N;\N;292;30;22;1
6087;27;8;3;3;3;4.0;65;\N;\N;\N;\N;292;55;6;1
6088;2;7;4;4;4;3.0;65;\N;\N;\N;\N;292;77;1;1
6089;9;16;5;5;5;2.0;64;\N;\N;\N;\N;292;105;29;11
6090;22;13;6;6;6;1.0;63;\N;\N;\N;\N;292;94;35;12
6091;10;19;7;7;7;0.0;63;\N;\N;\N;\N;292;88;29;12
6092;16;9;8;8;8;0.0;63;\N;\N;\N;\N;292;91;37;12
6093;1;3;9;9;9;0.0;62;\N;\N;\N;\N;292;102;1;20
6094;28;5;10;10;10;0.0;62;\N;\N;\N;\N;292;122;6;20
6095;23;22;11;11;11;0.0;61;\N;\N;\N;\N;292;104;18;14
6096;17;23;12;12;12;0.0;61;\N;\N;\N;\N;292;108;37;14
6097;21;12;0;R;13;0.0;56;\N;\N;\N;\N;292;109;35;20
6098;15;18;0;R;14;0.0;56;\N;\N;\N;\N;292;99;36;20
6099;11;21;0;R;15;0.0;56;\N;\N;\N;\N;292;57;32;20
6100;26;10;0;R;16;0.0;55;\N;\N;\N;\N;292;100;27;20
6101;29;24;0;R;17;0.0;35;\N;\N;\N;\N;292;92;33;5
6102;3;15;0;R;18;0.0;30;\N;\N;\N;\N;292;129;25;20
6103;24;25;0;R;19;0.0;26;\N;\N;\N;\N;292;81;18;64
6104;33;17;0;R;20;0.0;24;\N;\N;\N;\N;292;127;17;20
6105;14;20;0;R;21;0.0;22;\N;\N;\N;\N;292;130;36;20
6106;6;4;0;R;22;0.0;19;\N;\N;\N;\N;292;119;3;20
6107;12;26;0;R;23;0.0;13;\N;\N;\N;\N;292;65;32;20
6108;25;14;0;R;24;0.0;11;\N;\N;\N;\N;292;123;27;5
6109;20;6;0;R;25;0.0;4;\N;\N;\N;\N;292;84;22;20
6110;4;11;0;R;26;0.0;2;\N;\N;\N;\N;292;110;25;5
6111;30;0;0;F;27;0.0;0;\N;\N;\N;\N;292;79;33;81
6112;7;0;0;F;28;0.0;0;\N;\N;\N;\N;292;128;34;81
6113;32;0;0;F;29;0.0;0;\N;\N;\N;\N;292;131;17;81
6114;8;0;0;F;30;0.0;0;\N;\N;\N;\N;292;71;34;81
6115;34;0;0;F;31;0.0;0;\N;\N;\N;\N;292;90;38;97
6116;35;0;0;F;32;0.0;0;\N;\N;\N;\N;292;135;38;97
6117;5;1;1;1;1;10.0;60;\N;\N;\N;\N;293;95;3;1
6118;6;2;2;2;2;6.0;60;\N;\N;\N;\N;293;119;3;1
6119;1;3;3;3;3;4.0;60;\N;\N;\N;\N;293;102;1;1
6120;20;6;4;4;4;3.0;60;\N;\N;\N;\N;293;84;22;1
6121;9;9;5;5;5;2.0;59;\N;\N;\N;\N;293;105;29;11
6122;22;15;6;6;6;1.0;59;\N;\N;\N;\N;293;94;35;11
6123;33;16;7;7;7;0.0;58;\N;\N;\N;\N;293;127;17;12
6124;3;20;8;8;8;0.0;58;\N;\N;\N;\N;293;129;25;12
6125;26;13;9;9;9;0.0;58;\N;\N;\N;\N;293;100;27;12
6126;10;11;10;10;10;0.0;58;\N;\N;\N;\N;293;88;29;12
6127;21;16;11;11;11;0.0;57;\N;\N;\N;\N;293;109;35;5
6128;16;12;12;12;12;0.0;57;\N;\N;\N;\N;293;91;37;13
6129;17;24;13;13;13;0.0;57;\N;\N;\N;\N;293;108;37;13
6130;4;14;14;14;14;0.0;55;\N;\N;\N;\N;293;110;25;69
6131;30;17;0;R;15;0.0;40;\N;\N;\N;\N;293;79;33;20
6132;27;7;0;R;16;0.0;39;\N;\N;\N;\N;293;55;6;4
6133;2;4;0;R;17;0.0;39;\N;\N;\N;\N;293;77;1;4
6134;29;19;0;R;18;0.0;32;\N;\N;\N;\N;293;92;33;20
6135;25;10;0;R;19;0.0;29;\N;\N;\N;\N;293;123;27;5
6136;32;23;0;R;20;0.0;25;\N;\N;\N;\N;293;131;17;6
6137;24;21;0;R;21;0.0;24;\N;\N;\N;\N;293;81;18;5
6138;15;22;0;R;22;0.0;24;\N;\N;\N;\N;293;99;36;5
6139;19;5;0;R;23;0.0;20;\N;\N;\N;\N;293;30;22;20
6140;28;8;0;R;24;0.0;11;\N;\N;\N;\N;293;122;6;20
6141;23;25;0;R;25;0.0;8;\N;\N;\N;\N;293;104;18;6
6142;12;26;0;R;26;0.0;8;\N;\N;\N;\N;293;65;32;6
6143;11;0;0;F;27;0.0;0;\N;\N;\N;\N;293;57;32;81
6144;14;0;0;F;28;0.0;0;\N;\N;\N;\N;293;130;36;81
6145;8;0;0;F;29;0.0;0;\N;\N;\N;\N;293;71;34;81
6146;7;0;0;F;30;0.0;0;\N;\N;\N;\N;293;128;34;81
6147;34;0;0;F;31;0.0;0;\N;\N;\N;\N;293;90;38;97
6148;35;0;0;F;32;0.0;0;\N;\N;\N;\N;293;135;38;97
6149;1;3;1;1;1;10.0;78;\N;\N;\N;\N;294;102;1;1
6150;5;1;2;2;2;6.0;78;\N;\N;\N;\N;294;95;3;1
6151;6;2;3;3;3;4.0;78;\N;\N;\N;\N;294;119;3;1
6152;19;6;4;4;4;3.0;78;\N;\N;\N;\N;294;30;22;1
6153;20;7;5;5;5;2.0;78;\N;\N;\N;\N;294;84;22;1
6154;29;15;6;6;6;1.0;77;\N;\N;\N;\N;294;92;33;11
6155;9;11;7;7;7;0.0;77;\N;\N;\N;\N;294;105;29;11
6156;23;17;8;8;8;0.0;77;\N;\N;\N;\N;294;104;18;11
